nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.15339577,0.37622118,0.18738282,0.48624724,0.2047035,0.4675262,0.3346165,0.47019857,0.33843106,0.46439576,0.32690656,0.34627992,0.34746242,0.34602675,0.46516976,0.56180036,0.46723807,0.57474744,0.6522878,0.46151918,0.6627794,0.54742926,0.89199233,0.43420982,0.8486233,0.66662073,backhand-volley
0.15385082,0.37888306,0.18574212,0.48780435,0.19987205,0.48370594,0.32988286,0.4711774,0.33193582,0.46928334,0.3272132,0.34545994,0.34098276,0.34484154,0.4640617,0.5623605,0.46622118,0.58162504,0.6525974,0.46143126,0.6602462,0.5440213,0.88018864,0.43235236,0.84284973,0.6655548,backhand-volley
0.1529904,0.37726974,0.1864874,0.4961658,0.20637727,0.46620223,0.3339792,0.46581873,0.3360511,0.4579266,0.3276776,0.33710906,0.34252298,0.33232948,0.46518236,0.5768765,0.46682054,0.58061206,0.6524799,0.46539876,0.6643512,0.54341793,0.88587844,0.42445135,0.84440494,0.66698945,backhand-volley
0.15478878,0.37952873,0.18953899,0.4972186,0.20138037,0.4941437,0.3341152,0.46218884,0.3370424,0.46074387,0.32973567,0.3410947,0.34607935,0.3455788,0.46768448,0.5847227,0.46888024,0.6036936,0.6538225,0.47663993,0.66270834,0.55327135,0.8813318,0.43453273,0.8508371,0.6740712,backhand-volley
0.14917068,0.37283057,0.18744604,0.49797434,0.19909541,0.48175222,0.3354854,0.4442241,0.33614457,0.44242212,0.3347795,0.31982812,0.35070688,0.3282321,0.4676182,0.5883156,0.4689703,0.5994275,0.65249795,0.48264754,0.6637481,0.54313207,0.88278884,0.4311616,0.8437518,0.6660243,backhand-volley
0.14759019,0.38105762,0.18663225,0.5071209,0.19490945,0.50187284,0.33238345,0.44095692,0.3388316,0.46558368,0.3531924,0.30075392,0.3670773,0.32463163,0.47018668,0.60300314,0.4703551,0.61605537,0.6536794,0.50196356,0.662295,0.5599417,0.87841487,0.444551,0.8489882,0.682228,backhand-volley
0.14637525,0.39507708,0.17808214,0.5224793,0.19136858,0.51998496,0.32293126,0.45971727,0.3369368,0.47313127,0.35403013,0.31458575,0.37093303,0.34847844,0.46394968,0.61644727,0.46816874,0.6349963,0.66369045,0.5181242,0.67233557,0.5727153,0.8862114,0.45688677,0.8500523,0.69183797,backhand-volley
0.14342578,0.39112043,0.16789274,0.52338487,0.18042964,0.5179202,0.3137778,0.44898638,0.33095747,0.46685618,0.3526687,0.27915788,0.4056958,0.32445714,0.4579262,0.62333727,0.46247178,0.6388181,0.6569934,0.5228953,0.6705668,0.5818044,0.88378215,0.45793557,0.8490541,0.68915105,backhand-volley
0.14930353,0.40953737,0.17246366,0.54578316,0.19960576,0.5224936,0.31813046,0.45471546,0.33769536,0.4699651,0.34617436,0.28236264,0.45720372,0.35395667,0.45628962,0.6506989,0.4656248,0.6487349,0.6588036,0.5474515,0.6738638,0.6018572,0.88358754,0.48027128,0.8600713,0.7018827,backhand-volley
0.15196347,0.4198689,0.16559057,0.5540439,0.1925869,0.53859854,0.30549625,0.47094744,0.34247524,0.48706388,0.34682107,0.3120795,0.46314734,0.38027322,0.45065624,0.6609778,0.46133286,0.6556219,0.6616738,0.56510246,0.6743423,0.61122674,0.889454,0.5010507,0.8631407,0.71297854,backhand-volley
0.15619035,0.41028655,0.16616651,0.54666233,0.18901692,0.5240086,0.30436963,0.46928644,0.34373125,0.4799739,0.3417831,0.303345,0.4709395,0.39511633,0.44645506,0.65217423,0.45615882,0.6396916,0.65143704,0.560454,0.66957426,0.6037847,0.88464415,0.50032413,0.8631805,0.7047204,backhand-volley
0.1510728,0.4043466,0.15738894,0.5427115,0.18073899,0.5272944,0.2875524,0.46969414,0.34027752,0.49353468,0.3307138,0.29074252,0.47508654,0.417584,0.43722972,0.6444701,0.44870043,0.63755214,0.64626235,0.5652475,0.66437244,0.60679626,0.88231146,0.504164,0.8668058,0.7033283,backhand-volley
0.15119192,0.40752172,0.15214658,0.54493934,0.1753658,0.5356467,0.28030044,0.49293038,0.34262678,0.51678014,0.3146084,0.333536,0.4771921,0.45230353,0.4343499,0.6478376,0.44782302,0.64848936,0.6492365,0.57124054,0.66582656,0.61705434,0.8832743,0.52939737,0.8657014,0.7083663,backhand-volley
