nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.14074253,0.47841796,0.24160972,0.38202173,0.23196757,0.5983733,0.40377635,0.3622179,0.3770512,0.6604788,0.45713565,0.38979995,0.45816177,0.62927544,0.49661458,0.4517525,0.49070248,0.57446045,0.6666524,0.367023,0.67735094,0.6181739,0.8741681,0.3245986,0.886716,0.6638888,neutral
0.13859701,0.48145568,0.24252924,0.38102996,0.23525476,0.60437506,0.40821883,0.3639726,0.3781522,0.6615901,0.47108656,0.40011376,0.47608775,0.6307795,0.49577034,0.45234972,0.493361,0.5767395,0.6613685,0.36731586,0.6720499,0.617669,0.8747817,0.325511,0.88742685,0.6684331,neutral
0.14197649,0.48136568,0.24612224,0.379485,0.24146138,0.604211,0.4123771,0.36049291,0.38267896,0.65736675,0.4742983,0.39754087,0.47569174,0.62778974,0.5016751,0.45118052,0.49738953,0.5699731,0.67189276,0.35946143,0.6753291,0.6186756,0.8758894,0.32157934,0.8870122,0.6718539,neutral
0.13407643,0.48167711,0.24405073,0.3811944,0.23877075,0.6051658,0.416707,0.36517784,0.3790134,0.66011596,0.4965429,0.40784323,0.47395334,0.6268413,0.5002691,0.45248395,0.4966064,0.5711839,0.66903234,0.36182946,0.6775528,0.61871874,0.8751051,0.32790187,0.88937926,0.6841763,neutral
0.14118865,0.47223517,0.2491962,0.36894017,0.2437688,0.59590113,0.41721165,0.3571313,0.3871811,0.64171344,0.5007187,0.3919446,0.49095726,0.60881186,0.504159,0.43641013,0.4990567,0.5617309,0.66896623,0.35074982,0.67684317,0.6092098,0.8735372,0.3189312,0.88245285,0.6708125,neutral
0.13308832,0.47501573,0.24096632,0.36889392,0.2379862,0.5957148,0.4050784,0.3536762,0.38612613,0.64290893,0.49310768,0.38771725,0.47579443,0.6099414,0.5001738,0.43350488,0.49528918,0.56224656,0.66920966,0.34903142,0.6774957,0.6087189,0.875468,0.32365796,0.8850598,0.67701733,neutral
0.12802528,0.47243094,0.23783126,0.36428988,0.23567694,0.58968323,0.40466303,0.3500061,0.3829174,0.63672435,0.4930864,0.39591035,0.4685728,0.60065806,0.50133926,0.4300817,0.49368286,0.55561304,0.6676192,0.34744132,0.6814883,0.60224664,0.87572014,0.3205163,0.8849133,0.6752888,neutral
0.12246765,0.4730998,0.23171985,0.36204454,0.23318788,0.58712804,0.39318871,0.34674782,0.38002098,0.6376301,0.47816217,0.3880962,0.46606773,0.589952,0.50072837,0.42509604,0.49128634,0.5519538,0.6641363,0.34559494,0.67895716,0.60063297,0.8763243,0.32197756,0.88549185,0.67660797,neutral
0.10766253,0.47038865,0.21571057,0.36641723,0.22029679,0.5744077,0.3770922,0.33977473,0.36896652,0.6248313,0.42519563,0.39132327,0.4280009,0.5795324,0.4907865,0.42077607,0.4866768,0.5423851,0.65811014,0.34339434,0.67305607,0.60161567,0.87352395,0.326046,0.8781883,0.6740784,neutral
0.121343106,0.4663914,0.22383325,0.36116907,0.22682695,0.5681039,0.38364863,0.33690628,0.37545428,0.6164433,0.43135,0.4040402,0.42598367,0.57138705,0.48892158,0.41224667,0.4845513,0.53682363,0.66505206,0.34928283,0.6736784,0.5938674,0.87790644,0.32845724,0.8818474,0.67300117,neutral
0.120103024,0.46354538,0.22271648,0.35991603,0.22380267,0.5648779,0.38128918,0.33557284,0.36546203,0.6146907,0.43377686,0.4037857,0.42333466,0.56137645,0.48689407,0.4135879,0.4826548,0.5314411,0.66669786,0.3487584,0.66788864,0.59852445,0.8813863,0.32862586,0.8819529,0.6703157,neutral
0.120680764,0.46355885,0.21768466,0.35952306,0.22320198,0.5649766,0.37748992,0.33869898,0.3674539,0.6061699,0.42096096,0.3890532,0.41705173,0.54740816,0.48633486,0.41398,0.48278248,0.5285225,0.6594417,0.34673613,0.6621136,0.59910315,0.88276714,0.33408615,0.87589014,0.66666853,neutral
0.12280609,0.46335614,0.21726428,0.3609103,0.2222468,0.56413335,0.3744886,0.3390991,0.3644364,0.6003171,0.43597755,0.3931613,0.41696727,0.543172,0.4847117,0.41173384,0.48065016,0.5265658,0.6573276,0.3482365,0.653918,0.59435,0.88023674,0.33354443,0.8745204,0.66290855,neutral
0.12128022,0.46304035,0.21616781,0.36045706,0.21934353,0.5617555,0.3617738,0.3405832,0.35829937,0.5990161,0.42945975,0.3707915,0.41972196,0.54439163,0.48642075,0.41107306,0.47968078,0.5279558,0.6503188,0.3471391,0.6530957,0.59984744,0.8791389,0.3337892,0.86859626,0.66070396,neutral
0.12046111,0.46339446,0.21759176,0.3628925,0.21778272,0.56493735,0.3666281,0.33593482,0.35989553,0.5989498,0.43438262,0.37580693,0.41290605,0.541868,0.48223734,0.41319245,0.4777385,0.52869195,0.64546037,0.3504393,0.6524507,0.59983104,0.8687365,0.3310345,0.8643781,0.6584667,neutral
0.121756874,0.46711987,0.21948487,0.36269483,0.22014892,0.56868726,0.3670349,0.33453256,0.35981998,0.6037246,0.41174793,0.40585527,0.41254723,0.54264534,0.48071766,0.414811,0.47786713,0.52839476,0.66279036,0.35288462,0.6523373,0.6039062,0.88008857,0.3335216,0.8685605,0.65963876,neutral
0.12228557,0.46688852,0.22255568,0.3649238,0.22125058,0.57081795,0.37021524,0.33902556,0.3626475,0.61017406,0.41055697,0.4103229,0.4107098,0.54261833,0.48324928,0.41836664,0.48143014,0.5318524,0.6705088,0.35192832,0.65819985,0.60859185,0.8789455,0.32490772,0.86791515,0.6603647,neutral
0.12373839,0.47275853,0.22191952,0.372055,0.21795617,0.57074636,0.3733093,0.34756476,0.36395285,0.61417913,0.39961442,0.41445202,0.4175371,0.5472009,0.48815212,0.42743608,0.4851353,0.5331236,0.6722313,0.35184437,0.65812516,0.61505365,0.8779447,0.332628,0.8692845,0.6625136,neutral
0.12275361,0.46978638,0.2262021,0.36906224,0.22023705,0.5733889,0.37462518,0.34798396,0.3655977,0.6161237,0.41143245,0.41331142,0.420761,0.551,0.4924261,0.43025333,0.4879092,0.5376233,0.6714959,0.35279712,0.662235,0.614151,0.8820616,0.3312123,0.8748119,0.6634942,neutral
0.12910011,0.47137806,0.23398088,0.37151107,0.23039582,0.5779642,0.38064656,0.3479763,0.37005764,0.61812466,0.409401,0.42158327,0.42194986,0.5512742,0.49681604,0.43234062,0.49067783,0.5396897,0.6739348,0.3560635,0.65797496,0.6159544,0.87885356,0.32666805,0.8744695,0.6633853,neutral
0.12990189,0.47260746,0.23423153,0.3727985,0.22948089,0.58390236,0.3841176,0.3505621,0.37271342,0.61933523,0.41138944,0.41544962,0.42198378,0.55294156,0.49232888,0.43893334,0.4892952,0.54399395,0.6704892,0.35833344,0.6697616,0.6171932,0.884423,0.32890517,0.87894356,0.6667831,neutral
0.1267229,0.4746593,0.23456737,0.3742032,0.23141222,0.5866245,0.38244256,0.3551883,0.36954814,0.6180788,0.4013674,0.41320968,0.42185897,0.56131434,0.4917197,0.43824458,0.48738265,0.5488489,0.67251796,0.36503488,0.6718223,0.62409043,0.8861513,0.32842514,0.8836243,0.67005485,neutral
0.13457985,0.47286794,0.23937985,0.3725656,0.23813918,0.58475345,0.38493198,0.35830545,0.37618083,0.6162816,0.4029137,0.41573596,0.41929778,0.5550275,0.495618,0.4410095,0.49229795,0.5433748,0.6703958,0.35859823,0.6717102,0.6183119,0.89161986,0.3270167,0.8838219,0.66615504,neutral
0.13639137,0.47451347,0.2385008,0.37647176,0.23900732,0.5840969,0.38479984,0.3544769,0.37757605,0.6214042,0.40272075,0.4118091,0.4267267,0.56296587,0.49690998,0.4419652,0.4908827,0.548622,0.67102265,0.35885054,0.66863793,0.61563927,0.88708484,0.32773286,0.8832724,0.6671728,neutral
0.13875377,0.4744793,0.2395466,0.37529382,0.24033028,0.58367765,0.3867577,0.35525998,0.3793577,0.6201576,0.41590595,0.41810703,0.43419552,0.56256634,0.49648577,0.4387436,0.49106032,0.550945,0.67638874,0.35845125,0.6760695,0.61679685,0.8876705,0.32686323,0.88422763,0.668939,neutral
0.14118074,0.476907,0.24030021,0.37366933,0.24027064,0.5839035,0.3855089,0.356137,0.38114798,0.6211475,0.41586465,0.41914818,0.42981362,0.559552,0.5003461,0.44011423,0.4929611,0.55021715,0.67820346,0.36510324,0.6776094,0.61616325,0.8911171,0.32466984,0.8865291,0.67037123,neutral
0.13190536,0.47645885,0.23755793,0.37619707,0.23490661,0.58525634,0.3801304,0.35260698,0.37486216,0.6259688,0.42977569,0.41794956,0.43184918,0.5720849,0.49450848,0.44334882,0.48668224,0.5556364,0.6756811,0.36684042,0.67771626,0.62140787,0.8904187,0.32162806,0.8888943,0.6726905,neutral
0.14413342,0.47429487,0.2446113,0.3773918,0.24306081,0.5869726,0.39925966,0.35481513,0.38294098,0.6265929,0.43593282,0.428655,0.44649488,0.5674115,0.4987343,0.44202456,0.4929355,0.5562196,0.6787046,0.36855906,0.6849472,0.6174133,0.88896555,0.31625068,0.89065385,0.670227,neutral
0.14053226,0.47920942,0.24226785,0.3802733,0.24233985,0.58955294,0.40370533,0.36181092,0.3870626,0.6353404,0.43759868,0.42913133,0.4475591,0.579108,0.49930865,0.4473631,0.49468252,0.5599935,0.67698663,0.37596685,0.68083304,0.625595,0.89317745,0.31652868,0.90667987,0.6822994,neutral
0.1491496,0.47701344,0.24386108,0.3836393,0.24460863,0.58559597,0.40420687,0.3621169,0.38249478,0.6352773,0.43448883,0.42390263,0.43337268,0.5800938,0.5015726,0.44729424,0.49570176,0.561995,0.67380726,0.36866376,0.6738244,0.6231066,0.8852509,0.32443672,0.88843167,0.6724535,neutral
