nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.14036722,0.46406397,0.24787176,0.36466867,0.25207213,0.5820039,0.40550232,0.33374673,0.41034314,0.61134696,0.44695902,0.4185848,0.46360624,0.53852236,0.5126829,0.4134556,0.51010585,0.5410244,0.6816756,0.31601733,0.68476975,0.6661232,0.88931984,0.26702264,0.87257886,0.73828995,backhand-volley
0.13243063,0.45524174,0.23549324,0.3671505,0.24206954,0.57685405,0.4014189,0.32852143,0.38527787,0.60179424,0.38994658,0.3917768,0.42506546,0.5058429,0.50563335,0.42150268,0.5040591,0.547943,0.6749846,0.31015277,0.68269384,0.6518987,0.8801228,0.26034123,0.8628899,0.7398218,backhand-volley
0.1286197,0.4515705,0.23097122,0.36696637,0.24261169,0.5806485,0.4015878,0.32911727,0.39713284,0.60061216,0.3806162,0.3692591,0.44384596,0.51799667,0.50771236,0.41885468,0.5059138,0.5461906,0.68078756,0.30573097,0.68587756,0.6547301,0.8904102,0.2571666,0.8677529,0.74290675,backhand-volley
0.13663809,0.43067893,0.21961108,0.38489136,0.23723099,0.57120705,0.39235032,0.35725528,0.36980924,0.5585367,0.34357938,0.33829328,0.39200175,0.48202166,0.49451447,0.44283733,0.48877335,0.5534575,0.6782354,0.30861974,0.6678893,0.6462096,0.88290477,0.26080003,0.84343636,0.7395798,backhand-volley
0.12701827,0.42598885,0.21084026,0.41163275,0.22046158,0.5638605,0.40137827,0.37404913,0.34736797,0.49789894,0.31543344,0.31513807,0.31180978,0.37254924,0.49384916,0.4663303,0.48878545,0.56830883,0.6711249,0.31820008,0.6587548,0.6400256,0.88469374,0.26303536,0.83337325,0.74543285,backhand-volley
0.14016874,0.424217,0.21656737,0.40902436,0.23095636,0.56179535,0.40149486,0.38205326,0.35605955,0.5112659,0.32990462,0.31745908,0.32004935,0.37469777,0.49690372,0.46178278,0.4936868,0.56238884,0.67287964,0.31999916,0.6636863,0.63497823,0.8840512,0.26350445,0.8380891,0.74117035,backhand-volley
0.13502553,0.4320336,0.2058923,0.42942184,0.22273344,0.56435305,0.37792897,0.39405394,0.33587468,0.50147575,0.31393182,0.314009,0.31556246,0.3664338,0.49669868,0.47585464,0.49298626,0.5735282,0.6765274,0.33027804,0.6567683,0.6300957,0.8863437,0.26244304,0.8324234,0.732387,backhand-volley
0.13019916,0.43409896,0.20631789,0.45038876,0.21354221,0.57166815,0.35649675,0.42379424,0.33162707,0.4929763,0.317999,0.33383453,0.32263756,0.3670859,0.49912858,0.500772,0.49427962,0.59355795,0.67895746,0.34750313,0.65432334,0.63628745,0.8896062,0.27347818,0.83769953,0.7187698,backhand-volley
0.14213069,0.453889,0.20973812,0.4730688,0.21734074,0.5929477,0.35779807,0.45022058,0.32925522,0.51318717,0.3250646,0.3566929,0.31598455,0.38612124,0.49493134,0.52606463,0.48918724,0.61390495,0.6826367,0.38084322,0.6537849,0.63003814,0.887542,0.28457624,0.8401567,0.7206745,backhand-volley
0.13520835,0.44945836,0.20649114,0.47121128,0.21155213,0.5883938,0.35938358,0.4489822,0.32894793,0.51498,0.32527488,0.35862023,0.32368708,0.3846204,0.4938028,0.52227175,0.4878043,0.6120101,0.67558,0.3796664,0.6524202,0.6284153,0.8832865,0.28209692,0.8378896,0.7169837,backhand-volley
0.14086115,0.47421187,0.21158665,0.49249372,0.21179323,0.6028813,0.35684794,0.46432233,0.3264835,0.5331963,0.33102888,0.36776406,0.32772368,0.40790975,0.49128634,0.54544634,0.4868706,0.638596,0.68261355,0.40843874,0.6534704,0.6364939,0.8801346,0.29958588,0.8371426,0.7244332,backhand-volley
0.142684,0.47008812,0.20636754,0.49390623,0.20591347,0.6129501,0.36122972,0.4688532,0.33360252,0.5629661,0.37204143,0.38398,0.36422932,0.42174196,0.48823637,0.5556835,0.48432314,0.6592737,0.6862735,0.4236626,0.64997375,0.63396883,0.8842571,0.30128664,0.84194106,0.7149152,backhand-volley
0.14425708,0.47126186,0.2041614,0.5073198,0.2045316,0.6278158,0.33849034,0.46957117,0.3380928,0.596096,0.3879727,0.34986374,0.4228565,0.48587477,0.48599786,0.56705505,0.4818099,0.6657817,0.68358946,0.44494316,0.657709,0.64278406,0.88773036,0.30980006,0.84959376,0.71341693,backhand-volley
0.14160813,0.46317226,0.19613884,0.4971212,0.20226924,0.61310095,0.3385194,0.45317757,0.33636278,0.57002103,0.37860185,0.36207503,0.41004074,0.4683065,0.47819775,0.55718803,0.47685927,0.65760565,0.67877316,0.43692523,0.65369564,0.62909335,0.8862641,0.30067033,0.84997964,0.7044847,backhand-volley
0.15128154,0.46489128,0.19564497,0.5129522,0.19720095,0.6285976,0.33145878,0.45605943,0.34789968,0.6221007,0.41388223,0.3266711,0.44374427,0.5302938,0.4725824,0.57794863,0.47423315,0.66720796,0.678543,0.4493414,0.6461321,0.6343795,0.8859763,0.3196134,0.8480004,0.7035513,backhand-volley
0.14648576,0.4563646,0.18729028,0.5093977,0.19439183,0.6268145,0.31162164,0.4689889,0.33317572,0.6302278,0.40843424,0.3406895,0.44549844,0.5591404,0.46463203,0.5764843,0.46593353,0.6701371,0.67049515,0.4466343,0.64536726,0.63134545,0.8838062,0.323073,0.8534721,0.69058675,backhand-volley
0.14910981,0.45430273,0.19357517,0.5023868,0.19314155,0.61909175,0.32136405,0.45047903,0.32489952,0.61649656,0.4144402,0.3350724,0.44023716,0.5492363,0.46648318,0.5734187,0.46431673,0.6654684,0.6749928,0.43756717,0.6414464,0.62620795,0.8883509,0.32080364,0.8547821,0.6819353,backhand-volley
0.15080063,0.4555087,0.18702438,0.5108138,0.19454925,0.6312785,0.30841064,0.4746285,0.33171493,0.62774646,0.40817213,0.35454017,0.4477801,0.5680603,0.46328783,0.57733995,0.46559235,0.66867805,0.6596393,0.44898027,0.6417482,0.6342418,0.8866794,0.34013063,0.85296816,0.67981493,backhand-volley
0.14171197,0.4595022,0.17270947,0.50145364,0.18890762,0.6378454,0.28204253,0.47914982,0.30281484,0.7263931,0.3934695,0.36404952,0.42910647,0.7166611,0.45958695,0.57114196,0.4585629,0.6709492,0.6575777,0.4483781,0.6437545,0.63258076,0.8901407,0.35050428,0.85077924,0.67029786,backhand-volley
0.14311448,0.41458106,0.17383312,0.47326678,0.17953435,0.61389375,0.28848785,0.43753916,0.26863992,0.7087688,0.39750862,0.33004695,0.36394975,0.78180027,0.45577574,0.53325105,0.45454806,0.6351272,0.65488094,0.4125241,0.6286473,0.59529823,0.8874868,0.34019512,0.8474649,0.63110584,backhand-volley
0.16620275,0.38805962,0.1921806,0.41905338,0.19083981,0.5585017,0.29826704,0.38695532,0.2810301,0.6609262,0.39779866,0.28423935,0.3721717,0.723962,0.45862052,0.48248053,0.45708418,0.5806185,0.6509189,0.36844823,0.64153135,0.54231983,0.88110435,0.29361176,0.84558004,0.57893836,backhand-volley
0.13072783,0.38797677,0.17111163,0.41616488,0.17109331,0.5623878,0.28015846,0.3837707,0.24928942,0.6764513,0.39342272,0.2902252,0.34063897,0.7573926,0.451655,0.48275626,0.453052,0.58404976,0.6526448,0.36666974,0.63348496,0.54692817,0.893536,0.31039,0.8518517,0.5789186,backhand-volley
0.13080856,0.38259715,0.188285,0.39591357,0.17464028,0.54129684,0.30210483,0.35273296,0.24567561,0.66372854,0.4113537,0.26372808,0.336533,0.7455094,0.4512993,0.45512038,0.44861028,0.55345774,0.6489995,0.3589339,0.6311825,0.5314418,0.88242316,0.3247965,0.83839357,0.54973423,backhand-volley
0.12930433,0.3971301,0.1896711,0.38869414,0.1691981,0.5461494,0.31435418,0.33765095,0.2346259,0.66271365,0.41503388,0.25420216,0.32135355,0.7472822,0.45400485,0.44939825,0.44986403,0.55095357,0.64408493,0.36401185,0.6288997,0.53331196,0.8780963,0.34084505,0.841457,0.54599464,backhand-volley
0.14043307,0.39397368,0.2044569,0.39202446,0.18596785,0.54884624,0.32430834,0.34279466,0.2537645,0.67134905,0.420627,0.2623048,0.33830863,0.74849844,0.46375793,0.45121333,0.46082315,0.5530046,0.65156704,0.36404344,0.63336295,0.5327925,0.88464904,0.34121805,0.8533684,0.54333067,backhand-volley
0.12236519,0.40365562,0.192554,0.38215822,0.17467211,0.54881096,0.31882182,0.33021492,0.2363753,0.6653186,0.42117894,0.24829009,0.32226044,0.7492758,0.45974073,0.44167838,0.4578497,0.54495895,0.6482687,0.36368018,0.6364435,0.530445,0.87935996,0.35010493,0.8547284,0.54395664,backhand-volley
0.12556684,0.40890032,0.20759887,0.3858239,0.18790965,0.5511628,0.3272697,0.32594714,0.24933931,0.6781628,0.43479186,0.2493463,0.3327971,0.74593776,0.46974337,0.43890294,0.4663499,0.5481447,0.65596175,0.36724922,0.6485281,0.5312531,0.87490857,0.36132142,0.8611561,0.5454238,backhand-volley
