nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.1257009,0.32464832,0.21130458,0.33283967,0.21229945,0.44909894,0.37461036,0.32396293,0.33506653,0.4029501,0.3300162,0.26728427,0.3207929,0.30014917,0.49353093,0.38632834,0.48841888,0.4679273,0.66919416,0.2684421,0.68808,0.4901659,0.8878155,0.3463548,0.82961464,0.6630631,neutral
0.13013047,0.32999796,0.2099276,0.34451565,0.20773213,0.44514722,0.3588719,0.3408955,0.3302458,0.39225706,0.32667515,0.26957402,0.33993036,0.2965678,0.49343964,0.40412626,0.48847723,0.4819244,0.67009586,0.29885018,0.682836,0.4596486,0.88105035,0.38326332,0.8058364,0.61975557,neutral
0.12299501,0.3848192,0.2069341,0.3977362,0.20600924,0.49399793,0.36043367,0.39002156,0.3183376,0.45222783,0.32326663,0.31425261,0.31578538,0.35589525,0.48922023,0.4601273,0.4830178,0.53030336,0.6699664,0.34734607,0.6815702,0.5158881,0.88634247,0.43506122,0.81407905,0.6787078,neutral
0.13098165,0.35861418,0.20999722,0.37946367,0.20993775,0.46399778,0.36358672,0.36802548,0.33914036,0.40920877,0.33006984,0.28202027,0.36353132,0.2918902,0.48705882,0.43479866,0.48271608,0.5048562,0.67555165,0.34802303,0.67591804,0.4711203,0.8811687,0.43819925,0.81233144,0.6143583,neutral
0.13033926,0.37721428,0.20244358,0.4063202,0.20649485,0.48003745,0.3404187,0.39748675,0.33571523,0.4214333,0.32595626,0.2910506,0.35368103,0.3154101,0.48394114,0.46716893,0.48028788,0.5104636,0.6825778,0.3958165,0.6696434,0.4711755,0.8983017,0.5027775,0.82276464,0.59374154,neutral
0.13722563,0.40087637,0.20041642,0.4414969,0.19771373,0.5059744,0.3328088,0.44286892,0.32293445,0.4632102,0.32961017,0.33073503,0.33582398,0.35338113,0.47537825,0.4999174,0.47335312,0.53021634,0.669403,0.45131797,0.64718264,0.47922212,0.8554882,0.540944,0.80806077,0.5577767,neutral
0.12352966,0.4227255,0.19137768,0.48367065,0.19073406,0.5091529,0.33262473,0.48588222,0.3288459,0.4903738,0.3320065,0.36455637,0.33914077,0.37554514,0.46224022,0.5442201,0.46439165,0.5328368,0.6862371,0.49094033,0.6676699,0.4765099,0.8896575,0.59677136,0.84070814,0.53112954,neutral
0.1343657,0.41894364,0.19950633,0.47669458,0.19955622,0.5103641,0.33828074,0.49033117,0.3266392,0.4966709,0.35136557,0.37050995,0.34557557,0.38954765,0.46956015,0.52462804,0.46800596,0.52319944,0.6910283,0.49541986,0.652906,0.45747423,0.89530253,0.6311563,0.84820783,0.41675234,neutral
0.13824661,0.37849236,0.20713672,0.44542703,0.20326327,0.48771748,0.3399186,0.45895645,0.33830866,0.46970236,0.36913437,0.34229589,0.36464822,0.35084403,0.470469,0.4964829,0.4713535,0.5036918,0.6911425,0.4714399,0.64527243,0.41062748,0.87839955,0.6213392,0.83684254,0.3530454,neutral
0.13653074,0.4011668,0.20434509,0.4672281,0.20185386,0.49290735,0.3434841,0.48654217,0.33881626,0.49394667,0.37197536,0.36397606,0.37280744,0.37455028,0.47850674,0.51751226,0.47673893,0.5171229,0.69403785,0.49017403,0.646953,0.4317685,0.8824684,0.6425048,0.843179,0.3714016,neutral
0.13830258,0.378978,0.21097007,0.43976873,0.20991236,0.49286026,0.3405903,0.4480052,0.33778942,0.46143055,0.3890754,0.3437811,0.38636705,0.35165232,0.47737688,0.48215038,0.47666138,0.5043547,0.702477,0.45293784,0.66573524,0.39652833,0.8773708,0.6255052,0.85691404,0.30449927,neutral
0.16207309,0.38738653,0.20487693,0.45427677,0.20724884,0.48008412,0.35646352,0.45702323,0.3524257,0.46657652,0.40440226,0.35957617,0.40222943,0.36780712,0.4893472,0.48694834,0.48793814,0.49132597,0.71552604,0.44385397,0.65952754,0.3728349,0.8650967,0.64230424,0.87123394,0.3269688,neutral
0.13379711,0.3955176,0.19298431,0.46733177,0.1971046,0.49846646,0.35078096,0.4785027,0.34691632,0.48728997,0.40233153,0.36689305,0.39959288,0.38330233,0.48381013,0.50055534,0.48348725,0.4987486,0.72651166,0.4599188,0.67031455,0.3852806,0.88040924,0.66358125,0.8854779,0.34201008,neutral
0.14537056,0.3796845,0.21032006,0.4348626,0.21467122,0.4765693,0.3604332,0.44190532,0.36127126,0.45356196,0.41746223,0.33763766,0.41491294,0.34699056,0.5001888,0.46278036,0.4984717,0.4719481,0.72803116,0.4039573,0.6732435,0.3540805,0.8632972,0.62203944,0.88814753,0.33974943,neutral
0.13021922,0.37455887,0.19674632,0.4305516,0.20164138,0.4765074,0.35556516,0.43708274,0.35830283,0.45938027,0.43005583,0.3413893,0.422849,0.3632542,0.48231316,0.45990986,0.481489,0.4738176,0.7114691,0.37733516,0.68730944,0.37312657,0.8432218,0.5697881,0.8911106,0.3521524,neutral
0.13629924,0.4089799,0.20090067,0.44375026,0.21473508,0.54110575,0.3597201,0.4482535,0.36037037,0.52878886,0.43870017,0.37742043,0.41667792,0.42261857,0.48086667,0.46979672,0.47988194,0.52654034,0.7029271,0.38497776,0.6838851,0.41681832,0.85334444,0.5712164,0.8774009,0.39228255,neutral
0.13379139,0.44163013,0.19821987,0.46100187,0.21807328,0.56844175,0.36154926,0.47736233,0.35860655,0.5602973,0.42678052,0.4069551,0.41904742,0.48096344,0.4865875,0.49183214,0.48471642,0.5541816,0.70411766,0.4098304,0.69230145,0.45507917,0.85443616,0.610862,0.8781652,0.42419738,neutral
0.13029003,0.4175799,0.19466683,0.43029845,0.21487087,0.55657846,0.36015493,0.4387169,0.35439095,0.5361077,0.43627518,0.3730684,0.4039174,0.42235905,0.4789763,0.47679552,0.47686297,0.54768974,0.6937222,0.3659321,0.6885335,0.44700894,0.8701364,0.5635563,0.8893521,0.41467702,neutral
0.1246451,0.4434967,0.19370258,0.4487407,0.21839297,0.5960642,0.35681257,0.43530393,0.35991603,0.57339764,0.4267159,0.40241358,0.4075448,0.49254557,0.48577136,0.4878974,0.48656106,0.57576567,0.6779822,0.38976595,0.67189,0.47966394,0.8519273,0.53576934,0.8838233,0.4551905,neutral
0.11939208,0.4524059,0.20468628,0.422345,0.22170268,0.6075444,0.37812373,0.40486345,0.36835778,0.6057,0.42382511,0.42281494,0.38864607,0.5134771,0.4807592,0.47591352,0.4806583,0.5786427,0.6736309,0.39472103,0.66366386,0.49956068,0.85727966,0.50645137,0.8455175,0.50117266,neutral
0.12414914,0.4654121,0.21845244,0.3997346,0.24102214,0.60203856,0.38036317,0.37015134,0.40669093,0.61338997,0.4710791,0.41063938,0.5022757,0.56736934,0.49486446,0.45747524,0.50004315,0.5651935,0.6869875,0.40316257,0.6710076,0.5017413,0.89245856,0.48703715,0.85935843,0.4885251,neutral
0.12889248,0.47850698,0.22731909,0.41316807,0.24362195,0.60851777,0.37907815,0.38086316,0.40281492,0.6229648,0.46594644,0.42183754,0.48847276,0.5734007,0.49622488,0.46485087,0.49958655,0.57015675,0.68859667,0.40799308,0.6713371,0.50721896,0.8822014,0.4936224,0.8581225,0.49765557,neutral
0.12141474,0.4799226,0.21722788,0.39306659,0.2414326,0.6068844,0.3624247,0.35018823,0.4066355,0.61833954,0.45823735,0.40322745,0.51417005,0.59249556,0.48980066,0.43302485,0.4978124,0.5521491,0.69363713,0.41310716,0.68233526,0.5027561,0.9116622,0.4441102,0.890972,0.47980976,neutral
0.1271596,0.5058438,0.21523446,0.4044789,0.23657893,0.60997653,0.3453579,0.34807253,0.38793665,0.6302827,0.41112965,0.4225738,0.49427912,0.6265065,0.4818605,0.43713474,0.48930568,0.54641104,0.68398535,0.42895448,0.68977255,0.5157345,0.89734745,0.42435455,0.8861128,0.49500042,neutral
0.1286901,0.5318078,0.21167353,0.41106254,0.23072188,0.60356534,0.33159286,0.34257942,0.36315095,0.63785833,0.37707007,0.41393226,0.47221786,0.6637485,0.47281623,0.44197947,0.481857,0.54746497,0.67230433,0.43129396,0.6856908,0.5200688,0.8799226,0.40670598,0.8809077,0.5008229,neutral
